name,address,lat,lng
신탄진금강DT,대전광역시 대덕구 신탄진로 866 (신탄진동),36.454619,127.42882
대전신탄진DT,대전광역시 대덕구 대덕대로 1544 (석봉동),36.44866030,127.4199830
공주동학사DT,충청남도 공주시 반포면 동학사1로 114,36.3633600,127.2535628
대전도안DT,대전광역시 유성구 도안대로 573 (봉명동),36.3513576,127.3402518
대전구암DT,대전광역시 유성구 월드컵대로289번길 6 (구암동),36.3487072,127.3326118
대전갈마DT,대전광역시 서구 계룡로 384 (갈마동),36.35148134,127.3704905
대전한남대DT,대전광역시 대덕구 한밭대로 1122 (중리동),36.35849,127.42331
속초교동DT,강원도 속초시 청대로 339 (교동),38.1966412,128.5718716
대전용전DT,대전광역시 동구 한밭대로 1239 (용전동),36.357196,127.435505
속초DT,강원도 속초시 동해대로 4114 (조양동),38.1898709,128.5844124
대전IC DT,대전광역시 대덕구 동서대로 1776 (비래동),36.35423933,127.4442590
속초금호DT,강원도 속초시 미시령로 3426 (금호동),38.20905440,128.5804872
대전터미널DT,대전광역시 동구 동서대로 1658 (성남동),36.347995,127.434241
대전용문DT,대전광역시 서구 도산로 336 (용문동),36.3350093,127.3897099
대전수침교DT,대전광역시 서구 계룡로 692 (용문동),36.3349683,127.3967288
대전목동DT,대전광역시 중구 동서대로 1387 (목동),36.33286682,127.4109608
대전유천DT,대전광역시 중구 계백로 1604 (유천동),36.31833643,127.3982537
대전대사DT,대전광역시 중구 계룡로 949 (대사동),36.318823,127.417463
대전가수원DT,대전광역시 서구 계백로 1128 (가수원동),36.30375890,127.3487988
대전신흥역DT,대전광역시 동구 옥천로 89 (판암동),36.3189576,127.4511473
충남보령DT,충청남도 보령시 대해로 101 (궁촌동),36.34108936,126.5892326
대전판암DT,대전광역시 동구 옥천로 118 (판암동),36.317013,127.453623
계룡대로DT,충청남도 계룡시 엄사면 번영로 6,36.28846474,127.2444081
충남부여DT,충청남도 부여군 부여읍 성왕로 317,36.28403924,126.9221799
계룡대실DT,충청남도 계룡시 계룡대로 239 (금암동),36.26826502,127.2596001
강릉IC DT,강원도 강릉시 경강로 1853 (홍제동),37.74674612,128.8723118
강릉율곡DT,강원도 강릉시 율곡로 2996 (교동),37.7698839,128.8922189
논산내동DT,충청남도 논산시 시민로 165 (내동),36.18212516,127.0997933
강릉송정DT,강원도 강릉시 경강로 2400 (송정동),37.771851,128.922839
상주무양DT,경상북도 상주시 영남제일로 1683 (무양동),36.42618534,128.1572021
동해IC DT,강원도 동해시 동해대로 5453 (평릉동),37.52889584,129.1044122
